codigo;nomeseg;pessoacodigo;anoseq
1;Cliente de Maior Valor;194870;2023
4;Cliente Baixo Potencial;200313;2023
4;Cliente Baixo Potencial;194567;2023
3;Cliente Maior Potencial;97354;2023
5;Cliente Grande Transacional;35919;2023
1;Cliente de Maior Valor;188434;2023
3;Cliente Maior Potencial;123332;2023
5;Cliente Grande Transacional;82887;2023
4;Cliente Baixo Potencial;162691;2023
3;Cliente Maior Potencial;204856;2023
1;Cliente de Maior Valor;134979;2023
4;Cliente Baixo Potencial;35615;2023
5;Cliente Grande Transacional;12978;2023
5;Cliente Grande Transacional;50865;2023
4;Cliente Baixo Potencial;81036;2023
4;Cliente Baixo Potencial;63906;2023
5;Cliente Grande Transacional;196812;2023
5;Cliente Grande Transacional;85964;2023
5;Cliente Grande Transacional;196930;2023
3;Cliente Maior Potencial;166336;2023
5;Cliente Grande Transacional;145436;2023
5;Cliente Grande Transacional;179659;2023
5;Cliente Grande Transacional;163217;2023
5;Cliente Grande Transacional;187682;2023
2;Super Cliente;89810;2023
3;Cliente Maior Potencial;10528;2023
1;Cliente de Maior Valor;148078;2023
1;Cliente de Maior Valor;40373;2023
5;Cliente Grande Transacional;189703;2023
3;Cliente Maior Potencial;225035;2023
1;Cliente de Maior Valor;61110;2023
4;Cliente Baixo Potencial;106542;2023
2;Super Cliente;37435;2023
3;Cliente Maior Potencial;148440;2023
1;Cliente de Maior Valor;124407;2023
1;Cliente de Maior Valor;10062;2023
3;Cliente Maior Potencial;200647;2023
4;Cliente Baixo Potencial;198668;2023
4;Cliente Baixo Potencial;108679;2023
4;Cliente Baixo Potencial;84209;2023
5;Cliente Grande Transacional;200618;2023
5;Cliente Grande Transacional;198517;2023
5;Cliente Grande Transacional;124539;2023
5;Cliente Grande Transacional;20509;2023
3;Cliente Maior Potencial;41964;2023
5;Cliente Grande Transacional;59668;2023
3;Cliente Maior Potencial;47077;2023
2;Super Cliente;196880;2023
5;Cliente Grande Transacional;198479;2023
5;Cliente Grande Transacional;130305;2023
1;Cliente de Maior Valor;103798;2023
1;Cliente de Maior Valor;53896;2023
3;Cliente Maior Potencial;76054;2023
4;Cliente Baixo Potencial;86099;2023
5;Cliente Grande Transacional;199078;2023
4;Cliente Baixo Potencial;15724;2023
3;Cliente Maior Potencial;69730;2023
3;Cliente Maior Potencial;197143;2023
5;Cliente Grande Transacional;35301;2023
3;Cliente Maior Potencial;48580;2023
5;Cliente Grande Transacional;75434;2023
5;Cliente Grande Transacional;70655;2023
3;Cliente Maior Potencial;91294;2023
1;Cliente de Maior Valor;114363;2023
3;Cliente Maior Potencial;89966;2023
1;Cliente de Maior Valor;81394;2023
1;Cliente de Maior Valor;61047;2023
5;Cliente Grande Transacional;25825;2023
4;Cliente Baixo Potencial;105964;2023
4;Cliente Baixo Potencial;20858;2023
4;Cliente Baixo Potencial;88011;2023
5;Cliente Grande Transacional;158343;2023
5;Cliente Grande Transacional;24942;2023
4;Cliente Baixo Potencial;78991;2023
4;Cliente Baixo Potencial;192569;2023
5;Cliente Grande Transacional;127328;2023
4;Cliente Baixo Potencial;40355;2023
5;Cliente Grande Transacional;123457;2023
3;Cliente Maior Potencial;104304;2023
5;Cliente Grande Transacional;110631;2023
5;Cliente Grande Transacional;91734;2023
4;Cliente Baixo Potencial;88263;2023
3;Cliente Maior Potencial;157236;2023
4;Cliente Baixo Potencial;92188;2023
3;Cliente Maior Potencial;209667;2023
5;Cliente Grande Transacional;36514;2023
4;Cliente Baixo Potencial;95397;2023
1;Cliente de Maior Valor;49743;2023
4;Cliente Baixo Potencial;48775;2023
5;Cliente Grande Transacional;125028;2023
5;Cliente Grande Transacional;128219;2023
4;Cliente Baixo Potencial;54416;2023
3;Cliente Maior Potencial;13739;2023
4;Cliente Baixo Potencial;32696;2023
5;Cliente Grande Transacional;47618;2023
4;Cliente Baixo Potencial;148264;2023
4;Cliente Baixo Potencial;37061;2023
2;Super Cliente;155755;2023
1;Cliente de Maior Valor;182429;2023
3;Cliente Maior Potencial;136086;2023
4;Cliente Baixo Potencial;14150;2023
4;Cliente Baixo Potencial;73206;2023
4;Cliente Baixo Potencial;35845;2023
3;Cliente Maior Potencial;189532;2023
1;Cliente de Maior Valor;173214;2023
4;Cliente Baixo Potencial;115674;2023
4;Cliente Baixo Potencial;46672;2023
5;Cliente Grande Transacional;132657;2023
3;Cliente Maior Potencial;39066;2023
5;Cliente Grande Transacional;29115;2023
5;Cliente Grande Transacional;128595;2023
1;Cliente de Maior Valor;182850;2023
5;Cliente Grande Transacional;125974;2023
5;Cliente Grande Transacional;192096;2023
1;Cliente de Maior Valor;20992;2023
5;Cliente Grande Transacional;191983;2023
5;Cliente Grande Transacional;39992;2023
4;Cliente Baixo Potencial;25452;2023
5;Cliente Grande Transacional;197003;2023
4;Cliente Baixo Potencial;62883;2023
4;Cliente Baixo Potencial;190765;2023
4;Cliente Baixo Potencial;63663;2023
4;Cliente Baixo Potencial;181815;2023
5;Cliente Grande Transacional;170723;2023
5;Cliente Grande Transacional;50078;2023
1;Cliente de Maior Valor;55434;2023
4;Cliente Baixo Potencial;92624;2023
4;Cliente Baixo Potencial;77417;2023
5;Cliente Grande Transacional;56661;2023
5;Cliente Grande Transacional;106831;2023
2;Super Cliente;74937;2023
3;Cliente Maior Potencial;18509;2023
4;Cliente Baixo Potencial;198797;2023
3;Cliente Maior Potencial;180745;2023
5;Cliente Grande Transacional;201061;2023
4;Cliente Baixo Potencial;93271;2023
1;Cliente de Maior Valor;41108;2023
3;Cliente Maior Potencial;186302;2023
3;Cliente Maior Potencial;187875;2023
4;Cliente Baixo Potencial;25145;2023
4;Cliente Baixo Potencial;35726;2023
5;Cliente Grande Transacional;82616;2023
5;Cliente Grande Transacional;132651;2023
4;Cliente Baixo Potencial;110470;2023
5;Cliente Grande Transacional;91309;2023
4;Cliente Baixo Potencial;32129;2023
4;Cliente Baixo Potencial;91171;2023
5;Cliente Grande Transacional;196502;2023
5;Cliente Grande Transacional;36634;2023
3;Cliente Maior Potencial;46859;2023
4;Cliente Baixo Potencial;34336;2023
3;Cliente Maior Potencial;77490;2023
5;Cliente Grande Transacional;20994;2023
5;Cliente Grande Transacional;26217;2023
3;Cliente Maior Potencial;129583;2023
5;Cliente Grande Transacional;195834;2023
5;Cliente Grande Transacional;83274;2023
4;Cliente Baixo Potencial;17679;2023
5;Cliente Grande Transacional;186174;2023
3;Cliente Maior Potencial;25813;2023
3;Cliente Maior Potencial;82296;2023
4;Cliente Baixo Potencial;121718;2023
3;Cliente Maior Potencial;204537;2023
5;Cliente Grande Transacional;194174;2023
5;Cliente Grande Transacional;81504;2023
4;Cliente Baixo Potencial;77637;2023
4;Cliente Baixo Potencial;160061;2023
5;Cliente Grande Transacional;7600;2023
5;Cliente Grande Transacional;146467;2023
4;Cliente Baixo Potencial;78192;2023
5;Cliente Grande Transacional;114493;2023
4;Cliente Baixo Potencial;50771;2023
5;Cliente Grande Transacional;59712;2023
3;Cliente Maior Potencial;196847;2023
4;Cliente Baixo Potencial;156789;2023
5;Cliente Grande Transacional;47329;2023
4;Cliente Baixo Potencial;68963;2023
5;Cliente Grande Transacional;86120;2023
4;Cliente Baixo Potencial;198836;2023
3;Cliente Maior Potencial;72027;2023
4;Cliente Baixo Potencial;132654;2023
3;Cliente Maior Potencial;10120;2023
5;Cliente Grande Transacional;47328;2023
4;Cliente Baixo Potencial;36887;2023
4;Cliente Baixo Potencial;121322;2023
3;Cliente Maior Potencial;11425;2023
4;Cliente Baixo Potencial;27362;2023
4;Cliente Baixo Potencial;194575;2023
5;Cliente Grande Transacional;134;2023
4;Cliente Baixo Potencial;90544;2023
5;Cliente Grande Transacional;200547;2023
5;Cliente Grande Transacional;81413;2023
4;Cliente Baixo Potencial;36683;2023
4;Cliente Baixo Potencial;76502;2023
5;Cliente Grande Transacional;138543;2023
3;Cliente Maior Potencial;40833;2023
4;Cliente Baixo Potencial;7510;2023
4;Cliente Baixo Potencial;194387;2023
4;Cliente Baixo Potencial;48450;2023
3;Cliente Maior Potencial;80504;2023
3;Cliente Maior Potencial;65520;2023
4;Cliente Baixo Potencial;62442;2023
4;Cliente Baixo Potencial;188401;2023
4;Cliente Baixo Potencial;7343;2023
3;Cliente Maior Potencial;202140;2023
4;Cliente Baixo Potencial;183676;2023
5;Cliente Grande Transacional;96057;2023
5;Cliente Grande Transacional;150918;2023
5;Cliente Grande Transacional;118154;2023
5;Cliente Grande Transacional;57271;2023
4;Cliente Baixo Potencial;21420;2023
3;Cliente Maior Potencial;96236;2023
3;Cliente Maior Potencial;194195;2023
5;Cliente Grande Transacional;159077;2023
3;Cliente Maior Potencial;12895;2023
3;Cliente Maior Potencial;104845;2023
4;Cliente Baixo Potencial;26176;2023
3;Cliente Maior Potencial;41684;2023
5;Cliente Grande Transacional;158811;2023
5;Cliente Grande Transacional;116560;2023
5;Cliente Grande Transacional;98137;2023
4;Cliente Baixo Potencial;121957;2023
5;Cliente Grande Transacional;3898;2023
4;Cliente Baixo Potencial;10154;2023
3;Cliente Maior Potencial;196320;2023
4;Cliente Baixo Potencial;13836;2023
5;Cliente Grande Transacional;58679;2023
5;Cliente Grande Transacional;37771;2023
3;Cliente Maior Potencial;13051;2023
5;Cliente Grande Transacional;65218;2023
5;Cliente Grande Transacional;89019;2023
4;Cliente Baixo Potencial;101269;2023
3;Cliente Maior Potencial;193555;2023
4;Cliente Baixo Potencial;89439;2023
4;Cliente Baixo Potencial;91211;2023
3;Cliente Maior Potencial;22577;2023
5;Cliente Grande Transacional;97278;2023
4;Cliente Baixo Potencial;201657;2023
5;Cliente Grande Transacional;81186;2023
4;Cliente Baixo Potencial;191946;2023
5;Cliente Grande Transacional;188399;2023
5;Cliente Grande Transacional;192572;2023
4;Cliente Baixo Potencial;164180;2023
3;Cliente Maior Potencial;191734;2023
4;Cliente Baixo Potencial;196582;2023
4;Cliente Baixo Potencial;153402;2023
5;Cliente Grande Transacional;52174;2023
4;Cliente Baixo Potencial;195022;2023
3;Cliente Maior Potencial;123170;2023
4;Cliente Baixo Potencial;9888;2023
5;Cliente Grande Transacional;9312;2023
5;Cliente Grande Transacional;84094;2023
3;Cliente Maior Potencial;124323;2023
3;Cliente Maior Potencial;81775;2023
4;Cliente Baixo Potencial;53349;2023
5;Cliente Grande Transacional;105477;2023
3;Cliente Maior Potencial;81597;2023
4;Cliente Baixo Potencial;72650;2023
3;Cliente Maior Potencial;30753;2023
4;Cliente Baixo Potencial;136031;2023
3;Cliente Maior Potencial;200293;2023
4;Cliente Baixo Potencial;128416;2023
4;Cliente Baixo Potencial;63414;2023
4;Cliente Baixo Potencial;37522;2023
4;Cliente Baixo Potencial;37497;2023
3;Cliente Maior Potencial;86140;2023
4;Cliente Baixo Potencial;197415;2023
5;Cliente Grande Transacional;153640;2023
5;Cliente Grande Transacional;3377;2023
4;Cliente Baixo Potencial;78747;2023
5;Cliente Grande Transacional;15656;2023
3;Cliente Maior Potencial;76457;2023
4;Cliente Baixo Potencial;92177;2023
4;Cliente Baixo Potencial;170753;2023
4;Cliente Baixo Potencial;84583;2023
5;Cliente Grande Transacional;32267;2023
3;Cliente Maior Potencial;180748;2023
5;Cliente Grande Transacional;90995;2023
4;Cliente Baixo Potencial;197712;2023
3;Cliente Maior Potencial;158707;2023
5;Cliente Grande Transacional;72599;2023
4;Cliente Baixo Potencial;30733;2023
4;Cliente Baixo Potencial;191863;2023
3;Cliente Maior Potencial;201321;2023
5;Cliente Grande Transacional;28677;2023
3;Cliente Maior Potencial;98737;2023
5;Cliente Grande Transacional;90025;2023
4;Cliente Baixo Potencial;186641;2023
5;Cliente Grande Transacional;37213;2023
5;Cliente Grande Transacional;61033;2023
3;Cliente Maior Potencial;186984;2023
5;Cliente Grande Transacional;187683;2023
5;Cliente Grande Transacional;173635;2023
5;Cliente Grande Transacional;125125;2023
4;Cliente Baixo Potencial;21199;2023
4;Cliente Baixo Potencial;150680;2023
5;Cliente Grande Transacional;79835;2023
5;Cliente Grande Transacional;121541;2023
3;Cliente Maior Potencial;90789;2023
4;Cliente Baixo Potencial;177968;2023
5;Cliente Grande Transacional;193690;2023
3;Cliente Maior Potencial;191806;2023
3;Cliente Maior Potencial;86192;2023
4;Cliente Baixo Potencial;208888;2023
4;Cliente Baixo Potencial;54124;2023
4;Cliente Baixo Potencial;13090;2023
5;Cliente Grande Transacional;85187;2023
3;Cliente Maior Potencial;126404;2023
4;Cliente Baixo Potencial;155838;2023
5;Cliente Grande Transacional;134276;2023
4;Cliente Baixo Potencial;190303;2023
4;Cliente Baixo Potencial;36641;2023
3;Cliente Maior Potencial;180817;2023
5;Cliente Grande Transacional;32908;2023
5;Cliente Grande Transacional;194114;2023
5;Cliente Grande Transacional;134346;2023
4;Cliente Baixo Potencial;157701;2023
4;Cliente Baixo Potencial;108779;2023
5;Cliente Grande Transacional;175380;2023
4;Cliente Baixo Potencial;152794;2023
4;Cliente Baixo Potencial;46147;2023
3;Cliente Maior Potencial;159560;2023
5;Cliente Grande Transacional;40609;2023
3;Cliente Maior Potencial;197418;2023
5;Cliente Grande Transacional;162098;2023
4;Cliente Baixo Potencial;150379;2023
5;Cliente Grande Transacional;157182;2023
3;Cliente Maior Potencial;5179;2023
3;Cliente Maior Potencial;59429;2023
3;Cliente Maior Potencial;40582;2023
5;Cliente Grande Transacional;200999;2023
4;Cliente Baixo Potencial;196742;2023
4;Cliente Baixo Potencial;45712;2023
4;Cliente Baixo Potencial;57466;2023
4;Cliente Baixo Potencial;152819;2023
3;Cliente Maior Potencial;41776;2023
3;Cliente Maior Potencial;110131;2023
3;Cliente Maior Potencial;62512;2023
5;Cliente Grande Transacional;95244;2023
3;Cliente Maior Potencial;54396;2023
4;Cliente Baixo Potencial;85309;2023
4;Cliente Baixo Potencial;193911;2023
5;Cliente Grande Transacional;64064;2023
5;Cliente Grande Transacional;203439;2023
4;Cliente Baixo Potencial;96011;2023
4;Cliente Baixo Potencial;62302;2023
4;Cliente Baixo Potencial;85128;2023
5;Cliente Grande Transacional;118953;2023
5;Cliente Grande Transacional;61931;2023
5;Cliente Grande Transacional;36511;2023
5;Cliente Grande Transacional;34825;2023
5;Cliente Grande Transacional;22699;2023
4;Cliente Baixo Potencial;160057;2023
5;Cliente Grande Transacional;19220;2023
5;Cliente Grande Transacional;21594;2023
5;Cliente Grande Transacional;197482;2023
3;Cliente Maior Potencial;155346;2023
4;Cliente Baixo Potencial;196751;2023
4;Cliente Baixo Potencial;35962;2023
5;Cliente Grande Transacional;167930;2023
4;Cliente Baixo Potencial;25602;2023
4;Cliente Baixo Potencial;45879;2023
5;Cliente Grande Transacional;158185;2023
5;Cliente Grande Transacional;83981;2023
5;Cliente Grande Transacional;22017;2023
3;Cliente Maior Potencial;139722;2023
5;Cliente Grande Transacional;187764;2023
5;Cliente Grande Transacional;105927;2023
5;Cliente Grande Transacional;100925;2023
3;Cliente Maior Potencial;168560;2023
4;Cliente Baixo Potencial;28954;2023
4;Cliente Baixo Potencial;11755;2023
4;Cliente Baixo Potencial;39107;2023
5;Cliente Grande Transacional;196623;2023
5;Cliente Grande Transacional;4986;2023
3;Cliente Maior Potencial;91042;2023
4;Cliente Baixo Potencial;51123;2023
4;Cliente Baixo Potencial;45503;2023
3;Cliente Maior Potencial;123912;2023
4;Cliente Baixo Potencial;96470;2023
3;Cliente Maior Potencial;84342;2023
5;Cliente Grande Transacional;126136;2023
5;Cliente Grande Transacional;103802;2023
5;Cliente Grande Transacional;204649;2023
4;Cliente Baixo Potencial;130694;2023
3;Cliente Maior Potencial;193418;2023
5;Cliente Grande Transacional;46594;2023
5;Cliente Grande Transacional;203241;2023
5;Cliente Grande Transacional;206555;2023
3;Cliente Maior Potencial;167457;2023
5;Cliente Grande Transacional;14949;2023
5;Cliente Grande Transacional;93071;2023
3;Cliente Maior Potencial;93394;2023
4;Cliente Baixo Potencial;74581;2023
4;Cliente Baixo Potencial;125712;2023
3;Cliente Maior Potencial;76115;2023
5;Cliente Grande Transacional;41477;2023
4;Cliente Baixo Potencial;46639;2023
3;Cliente Maior Potencial;839;2023
4;Cliente Baixo Potencial;51461;2023
3;Cliente Maior Potencial;161931;2023
5;Cliente Grande Transacional;139727;2023
5;Cliente Grande Transacional;184737;2023
4;Cliente Baixo Potencial;130593;2023
5;Cliente Grande Transacional;4723;2023
4;Cliente Baixo Potencial;44872;2023
3;Cliente Maior Potencial;208758;2023
3;Cliente Maior Potencial;48148;2023
5;Cliente Grande Transacional;119395;2023
4;Cliente Baixo Potencial;152326;2023
4;Cliente Baixo Potencial;40476;2023
4;Cliente Baixo Potencial;61200;2023
5;Cliente Grande Transacional;148273;2023
4;Cliente Baixo Potencial;189012;2023
4;Cliente Baixo Potencial;118172;2023
5;Cliente Grande Transacional;57560;2023
4;Cliente Baixo Potencial;90670;2023
4;Cliente Baixo Potencial;126284;2023
4;Cliente Baixo Potencial;26497;2023
5;Cliente Grande Transacional;124215;2023
5;Cliente Grande Transacional;93911;2023
3;Cliente Maior Potencial;41614;2023
4;Cliente Baixo Potencial;187630;2023
5;Cliente Grande Transacional;202458;2023
5;Cliente Grande Transacional;78209;2023
5;Cliente Grande Transacional;194132;2023
5;Cliente Grande Transacional;198942;2023
3;Cliente Maior Potencial;156939;2023
4;Cliente Baixo Potencial;20557;2023
4;Cliente Baixo Potencial;85889;2023
5;Cliente Grande Transacional;198630;2023
5;Cliente Grande Transacional;7416;2023
5;Cliente Grande Transacional;49693;2023
5;Cliente Grande Transacional;57826;2023
5;Cliente Grande Transacional;7115;2023
5;Cliente Grande Transacional;137350;2023
4;Cliente Baixo Potencial;124209;2023
4;Cliente Baixo Potencial;40859;2023
4;Cliente Baixo Potencial;194454;2023
4;Cliente Baixo Potencial;195448;2023
5;Cliente Grande Transacional;42125;2023
3;Cliente Maior Potencial;128811;2023
4;Cliente Baixo Potencial;42796;2023
4;Cliente Baixo Potencial;192125;2023
5;Cliente Grande Transacional;128461;2023
4;Cliente Baixo Potencial;63244;2023
5;Cliente Grande Transacional;81581;2023
4;Cliente Baixo Potencial;158082;2023
4;Cliente Baixo Potencial;151241;2023
5;Cliente Grande Transacional;88697;2023
3;Cliente Maior Potencial;70859;2023
5;Cliente Grande Transacional;87663;2023
4;Cliente Baixo Potencial;205285;2023
4;Cliente Baixo Potencial;204278;2023
5;Cliente Grande Transacional;46924;2023
3;Cliente Maior Potencial;92969;2023
4;Cliente Baixo Potencial;161376;2023
3;Cliente Maior Potencial;157238;2023
4;Cliente Baixo Potencial;167702;2023
4;Cliente Baixo Potencial;209559;2023
4;Cliente Baixo Potencial;189016;2023
3;Cliente Maior Potencial;46155;2023
4;Cliente Baixo Potencial;158596;2023
3;Cliente Maior Potencial;17255;2023
5;Cliente Grande Transacional;49394;2023
3;Cliente Maior Potencial;14487;2023
4;Cliente Baixo Potencial;208270;2023
4;Cliente Baixo Potencial;196012;2023
3;Cliente Maior Potencial;42899;2023
5;Cliente Grande Transacional;30600;2023
3;Cliente Maior Potencial;152012;2023
5;Cliente Grande Transacional;147560;2023
5;Cliente Grande Transacional;49808;2023
5;Cliente Grande Transacional;767;2023
4;Cliente Baixo Potencial;120221;2023
5;Cliente Grande Transacional;152352;2023
3;Cliente Maior Potencial;26360;2023
4;Cliente Baixo Potencial;187441;2023
3;Cliente Maior Potencial;66854;2023
4;Cliente Baixo Potencial;21605;2023
5;Cliente Grande Transacional;40991;2023
5;Cliente Grande Transacional;198730;2023
5;Cliente Grande Transacional;191087;2023
